Loadlevel,Pdg,DG Position,PLoss
1.000000,590.740741,7, 23.142420
1.000000,644.444444,7, 30.014199
1.000000,698.148148,7, 37.795812
1.000000,751.851852,7, 46.452401
1.000000,805.555556,7, 55.951370
1.000000,859.259259,7, 66.262186
1.000000,912.962963,7, 77.356197
1.000000,966.666667,7, 89.206477
1.000000,1020.370370,7, 101.787677
1.000000,1074.074074,7, 115.075907
1.000000,1127.777778,7, 129.048611
1.000000,1181.481481,7, 143.684473
1.000000,1235.185185,7, 158.963318
1.000000,1288.888889,7, 174.866029
1.000000,1342.592593,7, 191.374473
1.000000,1396.296296,7, 208.471429
1.000000,1450.000000,7, 226.140524
1.000000,1503.703704,7, 244.366177
1.000000,1557.407407,7, 263.133547
1.000000,1611.111111,7, 282.428482
1.000000,1664.814815,7, 302.237478
1.000000,1718.518519,7, 322.547635
1.000000,1772.222222,7, 343.346620
1.000000,1825.925926,7, 364.622637
1.000000,1879.629630,7, 386.364388
1.000000,1933.333333,7, 408.561048
1.000000,1987.037037,7, 431.202237
1.000000,2040.740741,7, 454.277996
1.000000,2094.444444,7, 477.778760
1.000000,2148.148148,7, 501.695338
1.000000,53.703704,8, 13.212432
1.000000,107.407407,8, 7.906272
1.000000,161.111111,8, 4.626759
1.000000,214.814815,8, 3.229155
1.000000,268.518519,8, 3.585697
1.000000,322.222222,8, 5.582925
1.000000,375.925926,8, 9.119530
1.000000,429.629630,8, 14.104601
1.000000,483.333333,8, 20.456184
1.000000,537.037037,8, 28.100093
1.000000,590.740741,8, 36.968908
1.000000,644.444444,8, 47.001142
1.000000,698.148148,8, 58.140533
1.000000,751.851852,8, 70.335437
1.000000,805.555556,8, 83.538316
1.000000,859.259259,8, 97.705292
1.000000,912.962963,8, 112.795761
1.000000,966.666667,8, 128.772065
1.000000,1020.370370,8, 145.599192
1.000000,1074.074074,8, 163.244531
1.000000,1127.777778,8, 181.677639
1.000000,1181.481481,8, 200.870049
1.000000,1235.185185,8, 220.795092
1.000000,1288.888889,8, 241.427740
1.000000,1342.592593,8, 262.744473
1.000000,1396.296296,8, 284.723147
1.000000,1450.000000,8, 307.342889
1.000000,1503.703704,8, 330.583996
1.000000,1557.407407,8, 354.427843
1.000000,1611.111111,8, 378.856802
1.000000,1664.814815,8, 403.854172
1.000000,1718.518519,8, 429.404107
1.000000,1772.222222,8, 455.491561
1.000000,1825.925926,8, 482.102229
1.000000,1879.629630,8, 509.222497
1.000000,1933.333333,8, 536.839398
1.000000,1987.037037,8, 564.940568
1.000000,2040.740741,8, 593.514206
1.000000,2094.444444,8, 622.549045
1.000000,2148.148148,8, 652.034312
1.000000,53.703704,9, 12.879697
1.000000,107.407407,9, 7.562385
1.000000,161.111111,9, 4.545069
1.000000,214.814815,9, 3.643894
1.000000,268.518519,9, 4.699034
1.000000,322.222222,9, 7.570501
1.000000,375.925926,9, 12.134851
1.000000,429.629630,9, 18.282563
1.000000,483.333333,9, 25.915925
1.000000,537.037037,9, 34.947323
1.000000,590.740741,9, 45.297831
1.000000,644.444444,9, 56.896047
1.000000,698.148148,9, 69.677122
1.000000,751.851852,9, 83.581946
1.000000,805.555556,9, 98.556459
1.000000,859.259259,9, 114.551063
1.000000,912.962963,9, 131.520124
1.000000,966.666667,9, 149.421537
1.000000,1020.370370,9, 168.216358
1.000000,1074.074074,9, 187.868478
1.000000,1127.777778,9, 208.344340
1.000000,1181.481481,9, 229.612698
1.000000,1235.185185,9, 251.644393
1.000000,1288.888889,9, 274.412167
1.000000,1342.592593,9, 297.890491
1.000000,1396.296296,9, 322.055417
1.000000,1450.000000,9, 346.884442
1.000000,1503.703704,9, 372.356389
1.000000,1557.407407,9, 398.451300
1.000000,1611.111111,9, 425.150340
1.000000,1664.814815,9, 452.435712
1.000000,1718.518519,9, 480.290574
1.000000,1772.222222,9, 508.698975
1.000000,1825.925926,9, 537.645784
1.000000,1879.629630,9, 567.116637
1.000000,1933.333333,9, 597.097881
1.000000,1987.037037,9, 627.576528
1.000000,2040.740741,9, 658.540209
1.000000,2094.444444,9, 689.977131
1.000000,2148.148148,9, 721.876048
1.000000,53.703704,10, 12.805516
1.000000,107.407407,10, 7.572161
1.000000,161.111111,10, 4.771105
1.000000,214.814815,10, 4.197939
1.000000,268.518519,10, 5.676282
1.000000,322.222222,10, 9.052668
1.000000,375.925926,10, 14.192567
1.000000,429.629630,10, 20.977261
1.000000,483.333333,10, 29.301352
1.000000,537.037037,10, 39.070749
1.000000,590.740741,10, 50.201036
1.000000,644.444444,10, 62.616131
1.000000,698.148148,10, 76.247171
1.000000,751.851852,10, 91.031589
1.000000,805.555556,10, 106.912329
1.000000,859.259259,10, 123.837193
1.000000,912.962963,10, 141.758273
1.000000,966.666667,10, 160.631477
1.000000,1020.370370,10, 180.416111
1.000000,1074.074074,10, 201.074525
1.000000,1127.777778,10, 222.571803
1.000000,1181.481481,10, 244.875488
1.000000,1235.185185,10, 267.955351
1.000000,1288.888889,10, 291.783178
1.000000,1342.592593,10, 316.332589
1.000000,1396.296296,10, 341.578874
1.000000,1450.000000,10, 367.498846
1.000000,1503.703704,10, 394.070718
1.000000,1557.407407,10, 421.273984
1.000000,1611.111111,10, 449.089314
1.000000,1664.814815,10, 477.498466
1.000000,1718.518519,10, 506.484200
1.000000,1772.222222,10, 536.030201
1.000000,1825.925926,10, 566.121014
1.000000,1879.629630,10, 596.741981
1.000000,1933.333333,10, 627.879183
1.000000,1987.037037,10, 659.519393
1.000000,2040.740741,10, 691.650025
1.000000,2094.444444,10, 724.259092
1.000000,2148.148148,10, 757.335169
1.000000,53.703704,11, 12.832881
1.000000,107.407407,11, 7.745395
1.000000,161.111111,11, 5.188407
1.000000,214.814815,11, 4.941538
1.000000,268.518519,11, 6.815675
1.000000,322.222222,11, 10.647080
1.000000,375.925926,11, 16.292851
1.000000,429.629630,11, 23.627377
1.000000,483.333333,11, 32.539538
1.000000,537.037037,11, 42.930458
1.000000,590.740741,11, 54.711692
1.000000,644.444444,11, 67.803741
1.000000,698.148148,11, 82.134834
1.000000,751.851852,11, 97.639907
1.000000,805.555556,11, 114.259758
1.000000,859.259259,11, 131.940331
1.000000,912.962963,11, 150.632108
1.000000,966.666667,11, 170.289590
1.000000,1020.370370,11, 190.870857
1.000000,1074.074074,11, 212.337182
1.000000,1127.777778,11, 234.652701
1.000000,1181.481481,11, 257.784121
1.000000,1235.185185,11, 281.700477
1.000000,1288.888889,11, 306.372899
1.000000,1342.592593,11, 331.774429
1.000000,1396.296296,11, 357.879838
1.000000,1450.000000,11, 384.665483
1.000000,1503.703704,11, 412.109167
1.000000,1557.407407,11, 440.190017
1.000000,1611.111111,11, 468.888378
1.000000,1664.814815,11, 498.185716
1.000000,1718.518519,11, 528.064529
1.000000,1772.222222,11, 558.508270
1.000000,1825.925926,11, 589.501274
1.000000,1879.629630,11, 621.028697
1.000000,1933.333333,11, 653.076452
1.000000,1987.037037,11, 685.631162
1.000000,2040.740741,11, 718.680109
1.000000,2094.444444,11, 752.211186
1.000000,2148.148148,11, 786.212863
